"Rooms","Distance","Bedroom2","Bathroom","Car","Landsize","BuildingArea","Propertycount","Price"
1.38629461111986,2.04122045872976,1.38629461111986,0.69314768055982,-13.8155105579643,5.96357934618914,5.06259503935608,7.10906213650483,13.6779711439434
0.69314768055982,2.04122045872976,0.69314768055982,0.69314768055982,9.99999499918067e-07,7.17548971438933,4.83628191488799,9.10375688668465,13.2577680144123
1.38629461111986,2.77881933410222,1.38629461111986,0.69314768055982,0.69314768055982,6.59850902997691,5.3518581382154,9.05064099333582,13.6704847859152
0.69314768055982,1.52605652088633,0.69314768055982,0.69314768055982,0.69314768055982,5.81114099597071,4.83628191488799,8.88419463321084,14.9972377533432
0.69314768055982,1.02961977432395,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.00733320341429,9.76972756241376,13.0170028617487
1.38629461111986,3.55248685786168,1.38629461111986,0.69314768055982,0.69314768055982,6.3099182800447,5.14749448262741,8.99466883562474,13.1711535415757
1.09861262200139,2.74084008844133,1.09861262200139,0.69314768055982,0.69314768055982,6.2225762700555,4.83628191488799,8.2139235958936,13.6876771864555
1.79175963589471,1.93152155653074,1.79175963589471,1.09861262200139,0.69314768055982,6.81563999117082,4.83628191488799,8.73745258771105,14.5809784001043
1.38629461111986,2.14006628114332,1.38629461111986,0.69314768055982,0.69314768055982,6.49375384136455,5.31811999874618,8.49658223771628,14.9141228466327
1.09861262200139,2.49320553524732,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.32256524172262,4.68213123638348,8.3988600046795,14.0426461305488
0.69314768055982,2.41591386758676,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,6.62007320786369,4.52178858791861,9.98276073347682,13.4298480771538
1.09861262200139,2.91235071896276,1.09861262200139,0.69314768055982,9.99999499918067e-07,6.07534603338754,4.83628191488799,9.53459542473111,12.9432367115093
1.38629461111986,2.6878475618119,1.38629461111986,0.69314768055982,0.69314768055982,6.28971557276429,5.42053500369706,8.2139235958936,13.7509720368278
1.09861262200139,2.49320553524732,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.3733197912835,4.83628191488799,9.22768901040908,13.521139497363
0.69314768055982,2.43361344311974,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.01727984343744,4.5643482018845,8.17188200641031,13.3342437364414
0.69314768055982,1.84054979212763,0.69314768055982,0.69314768055982,9.99999499918067e-07,5.24174702035065,4.83628191488799,8.48384321194147,13.9978321147591
0.69314768055982,1.64865881789506,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.19849703679069,4.83628191488799,9.38580514139083,13.6646876682309
1.09861262200139,2.63188891207909,1.09861262200139,0.69314768055982,9.99999499918067e-07,5.42934563334041,4.83628191488799,9.3028283915025,13.4870064909936
1.60943811243408,2.12823182489688,1.60943811243408,0.69314768055982,0.69314768055982,6.32435896417343,5.37989735814875,9.58720022314261,14.1519827945862
1.09861262200139,2.17475183512052,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,9.58720022314261,13.6109433922242
0.69314768055982,2.14006628114332,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,4.83628191488799,8.49658223771628,12.9239124386829
1.09861262200139,2.58776411041568,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.41181826935193,4.83628191488799,8.3468792539837,13.3382808836284
1.09861262200139,2.51769655325615,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,5.74939298909297,4.71849888022367,8.53109609678247,13.0389817684675
1.38629461111986,2.6878475618119,1.38629461111986,0.69314768055982,9.99999499918067e-07,6.27476202312518,4.99043259358146,9.69066555035565,13.1421660047025
0.69314768055982,2.01490315387559,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.21950771988199,8.77678438385577,13.0035798414166
1.09861262200139,2.39789536370746,1.09861262200139,0.69314768055982,0.69314768055982,6.3952615997849,5.39362755089782,8.023552392732,14.3283341843935
0.69314768055982,1.52605652088633,0.69314768055982,0.69314768055982,9.99999499918067e-07,4.3567088395101,4.83628191488799,8.95118096658719,14.0855376951781
9.99999499918067e-07,1.52605652088633,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,5.77455154865,4.83628191488799,9.33326571890191,11.9829290942222
1.38629461111986,2.21920359275064,1.09861262200139,0.69314768055982,0.69314768055982,6.4134589588067,4.83628191488799,8.96303219379073,14.2209756660731
1.09861262200139,2.29253485815064,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.37842618534938,4.83628191488799,8.92065629698733,13.7536351542473
1.38629461111986,2.84490944195894,1.38629461111986,0.69314768055982,0.69314768055982,6.67329796903188,4.83628191488799,8.33830573159574,14.0493962058112
1.38629461111986,3.30321701006666,1.38629461111986,0.69314768055982,9.99999499918067e-07,6.23832462699263,5.18738581142735,8.56826646179028,13.1223633774063
1.38629461111986,2.27212598860212,1.38629461111986,0.69314768055982,9.99999499918067e-07,6.44413125829027,4.83628191488799,8.96303219379073,14.1519827945862
1.38629461111986,3.13549425940741,1.38629461111986,0.69314768055982,1.09861262200139,6.77878489882283,4.83628191488799,9.3863923158404,13.4870064909936
1.09861262200139,2.07944166667983,1.09861262200139,0.69314768055982,0.69314768055982,5.72684775084453,4.83628191488799,9.13389119992072,14.030621937582
1.09861262200139,2.05412386190067,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,5.07517382148383,4.78749175111538,9.32402613646925,13.4730202490189
0.69314768055982,2.49320553524732,0.69314768055982,0.69314768055982,9.99999499918067e-07,8.57338447125505,4.24849525633507,8.3988600046795,13.1223633774063
1.09861262200139,2.00148013534525,1.09861262200139,9.99999499918067e-07,1.09861262200139,6.5453496617712,4.85203027173212,8.44998444193669,14.6972098450692
1.60943811243408,2.6878475618119,1.60943811243408,0.69314768055982,0.69314768055982,6.67959918710066,4.83628191488799,8.86531163281305,14.1519827945862
0.69314768055982,1.19392277150269,0.69314768055982,0.69314768055982,0.69314768055982,-13.8155105579643,4.45434730788141,9.60824362794423,13.6529916284677
0.69314768055982,1.19392277150269,0.69314768055982,0.69314768055982,0.69314768055982,9.75266466285968,4.83628191488799,9.60824362794423,13.6529916284677
0.69314768055982,2.41591386758676,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,4.98360662855765,4.43081681074807,9.98276073347682,12.9657095673613
1.09861262200139,3.29583690304137,1.09861262200139,0.69314768055982,1.09861262200139,6.67834211591219,4.83628191488799,7.43248380850884,13.458835614027
0.69314768055982,1.2809341232398,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.15888309898467,7.99091546342985,13.2895712963899
0.69314768055982,2.21920359275064,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.17614973822355,4.44265126825502,8.96303219379073,13.4371741172458
1.38629461111986,1.45861525525763,1.38629461111986,0.69314768055982,0.69314768055982,5.47227067787315,5.39951925157576,8.50065722297947,13.8970905449576
1.38629461111986,2.21920359275064,1.38629461111986,0.69314768055982,0.69314768055982,6.44571982097288,5.86078622631487,9.2507142662105,14.5186080693779
1.38629461111986,2.44234712232572,1.38629461111986,9.99999499918067e-07,9.99999499918067e-07,6.65929392096569,4.83628191488799,7.88269220666624,13.8204980994763
0.69314768055982,2.46809961621738,0.69314768055982,9.99999499918067e-07,0.69314768055982,5.70378247798953,4.83628191488799,8.18255926434815,13.54763111281
1.38629461111986,2.73436757435465,1.38629461111986,9.99999499918067e-07,0.69314768055982,6.76388490971717,4.83628191488799,8.38594490503433,14.1317800872687
1.09861262200139,0.74193782091974,1.09861262200139,0.69314768055982,9.99999499918067e-07,5.45532111963121,4.83628191488799,8.68996933553493,14.741751620692
1.09861262200139,2.41591386758676,1.09861262200139,0.69314768055982,1.38629461111986,6.7044143561896,4.83628191488799,8.60465446736948,14.603967918329
1.09861262200139,1.70474827405659,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.09807428441343,4.8283137453023,9.33820574306208,13.9894638650886
1.09861262200139,2.41591386758676,0.69314768055982,1.09861262200139,1.79175963589471,6.86380339249789,4.83628191488799,9.98276073347682,13.5103431711728
1.09861262200139,2.62466866462692,1.09861262200139,9.99999499918067e-07,1.09861262200139,6.36475075857308,4.85203027173212,9.3028283915025,14.2375049680243
0.69314768055982,1.02961977432395,0.69314768055982,9.99999499918067e-07,-13.8155105579643,-13.8155105579643,4.18965475717794,9.76972756241376,12.7938593104351
0.69314768055982,1.75785808996615,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.46590813014884,7.99631723213345,13.4239483550266
0.69314768055982,1.85629814661561,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,8.93194834656359,12.8346813049552
0.69314768055982,1.02961977432395,0.69314768055982,0.69314768055982,9.99999499918067e-07,8.34995727227673,4.83628191488799,9.76972756241376,13.9643615046975
0.69314768055982,1.84054979212763,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,8.48384321194147,13.2445810101303
0.69314768055982,1.13140243407169,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,4.31748812686964,4.18965475717794,7.70975686490259,13.1421660047025
1.09861262200139,2.40694519840837,1.09861262200139,9.99999499918067e-07,1.09861262200139,6.28226674876517,4.88280193016213,8.54325072593038,13.7211998784941
0.69314768055982,2.41591386758676,1.09861262200139,9.99999499918067e-07,0.69314768055982,5.64897424168233,4.83628191488799,9.98276073347682,13.1711535415757
1.09861262200139,0.58778722045752,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,7.51914995821242,4.83628191488799,8.82776136780133,13.4313175851331
1.38629461111986,2.43361344311974,1.38629461111986,1.09861262200139,0.69314768055982,6.32256524172262,5.45103845785755,8.82394232673241,14.6085030734944
1.09861262200139,2.68102159720744,1.09861262200139,9.99999499918067e-07,1.38629461111986,6.54391184700364,5.10594547996119,7.84580750302919,13.636383892068
0.69314768055982,1.6677070092373,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,7.72621265094864,4.64439090875676,9.33326571890191,13.8372720497468
1.09861262200139,2.17475183512052,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.36475075857308,4.83628191488799,9.58720022314261,13.4883944162685
0.69314768055982,1.80828893511368,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,8.91704256087285,4.83628191488799,9.49099782956653,13.2551444886399
1.09861262200139,2.00148013534525,1.09861262200139,0.69314768055982,9.99999499918067e-07,5.5053315399974,4.66343910354603,8.44998444193669,14.4935441007147
0.69314768055982,1.19392277150269,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.64897424168233,4.83628191488799,9.60824362794423,13.6541674075567
1.09861262200139,2.29253485815064,1.09861262200139,0.69314768055982,9.99999499918067e-07,4.80402105292998,4.93447394032494,8.92065629698733,13.3046849341999
1.60943811243408,3.27714477072802,1.60943811243408,0.69314768055982,0.69314768055982,7.13409372199031,5.22977082936768,9.02159824750008,13.6785447028923
1.09861262200139,2.88480076871263,1.09861262200139,9.99999499918067e-07,1.38629461111986,6.73340189302784,4.8283137453023,9.26188863395173,13.5612632616
0.69314768055982,0.993252143380585,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,9.60824362794423,13.8643007221347
0.69314768055982,1.19392277150269,0.69314768055982,0.69314768055982,9.99999499918067e-07,6.60934924451509,4.83628191488799,9.60824362794423,13.6681699700667
1.38629461111986,2.91235071896276,1.38629461111986,0.69314768055982,0.69314768055982,6.10479323464713,4.83628191488799,9.2262137212309,13.1143312057091
1.09861262200139,2.51769655325615,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.58755001620221,4.83628191488799,8.53109609678247,13.4075423196395
1.09861262200139,2.6878475618119,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.47389069789548,4.80402105292998,8.2139235958936,13.8803615302848
0.69314768055982,3.20680328411976,0.69314768055982,9.99999499918067e-07,-13.8155105579643,5.04985601365979,4.83628191488799,9.29596745803541,12.7599577587595
1.38629461111986,1.82454945334136,1.38629461111986,9.99999499918067e-07,1.09861262200139,6.16961073458351,5.02388052742522,8.73745258771105,14.0545274584356
0.69314768055982,1.64865881789506,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.3567088395101,9.38580514139083,13.3129837370146
1.38629461111986,2.07944166667983,1.38629461111986,0.69314768055982,1.38629461111986,6.5567783575785,4.83628191488799,9.13389119992072,14.491002803286
9.99999499918067e-07,1.64865881789506,9.99999499918067e-07,9.99999499918067e-07,9.99999499918067e-07,4.99043259358146,4.40671925945937,9.38580514139083,13.5567398290082
1.38629461111986,3.56671184838832,1.38629461111986,0.69314768055982,1.38629461111986,6.41509696080826,5.21900356524103,8.9967757955661,13.5450133102679
9.99999499918067e-07,1.80828893511368,9.99999499918067e-07,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,9.49099782956653,13.0214374588166
0.69314768055982,1.77495252040318,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.79909265749083,4.83628191488799,8.78981238634325,13.7536351542473
0.69314768055982,2.88480076871263,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.14166356235061,4.83628191488799,9.18584274047826,13.5291609307476
1.09861262200139,2.35137535240157,1.09861262200139,0.69314768055982,0.69314768055982,6.35088571845994,5.28826703574504,8.23084356446455,13.883169206439
1.09861262200139,3.06805298164524,1.09861262200139,0.69314768055982,0.69314768055982,5.69709348986111,4.82028157366955,8.53444354501934,13.8155105579653
0.69314768055982,0.47000425424554,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.18178355591006,4.24849525633507,8.42354163555442,13.6989767417094
1.09861262200139,3.56104611101314,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.67456139307705,4.61512052674225,9.74642430201477,13.3374747570229
1.09861262200139,2.51769655325615,1.09861262200139,0.69314768055982,0.69314768055982,6.55961523890967,5.21493576304377,8.59785109461819,13.9447828936693
0.69314768055982,2.14006628114332,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.28826703574504,4.83628191488799,8.49658223771628,13.7101500423076
1.38629461111986,2.21920359275064,1.38629461111986,1.09861262200139,0.69314768055982,6.40191719838556,5.5053315399974,9.2507142662105,14.8179789860798
9.99999499918067e-07,0.47000425424554,9.99999499918067e-07,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,8.66991427860557,13.2996723923764
1.09861262200139,2.40694519840837,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,5.79301361143292,4.77068463294024,8.54325072593038,13.2844822268825
1.09861262200139,2.74084008844133,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,5.32300998401646,4.83628191488799,8.93984312440957,12.9956657243606
1.09861262200139,0.916291131874075,1.09861262200139,0.69314768055982,0.69314768055982,5.78074351887875,5.10594547996119,7.02375895562892,14.2041685477567
1.38629461111986,1.94591029191245,1.38629461111986,0.69314768055982,0.69314768055982,5.49716822939156,5.32787617364395,8.78615105502257,14.026581528045
0.69314768055982,2.56494943438461,0.69314768055982,9.99999499918067e-07,1.38629461111986,6.4232469651569,4.83628191488799,8.82394232673241,14.1534103465774
1.60943811243408,2.46809961621738,1.60943811243408,9.99999499918067e-07,-13.8155105579643,6.56667243120971,5.33271879809629,7.63964228833901,14.4115960256816
0.69314768055982,2.18605138909764,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,3.97029193242005,4.83628191488799,6.6871086091134,13.1223633774063
1.09861262200139,1.88706980054752,1.09861262200139,9.99999499918067e-07,-13.8155105579643,5.45532111963121,4.70953021032134,7.79028238111722,13.8924715991013
0.69314768055982,0.405465774774609,0.69314768055982,0.69314768055982,9.99999499918067e-07,5.39362755089782,5.6312117854056,8.01961279472921,15.3251281351164
1.09861262200139,2.25129190386965,1.09861262200139,9.99999499918067e-07,-13.8155105579643,6.40522845968373,4.83628191488799,6.67203294672689,13.4239483550266
0.69314768055982,0.955511829642747,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.09434457888877,9.61239968701641,12.5061772379842
1.38629461111986,2.66025960719593,1.38629461111986,0.69314768055982,0.69314768055982,6.49828215098246,4.83628191488799,9.30555963864803,14.0855376951781
0.69314768055982,1.77495252040318,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.12713440117412,8.78981238634325,12.9761808672286
1.09861262200139,2.49320553524732,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.55108033647198,4.83628191488799,8.3988600046795,14.1661674295781
1.38629461111986,1.64865881789506,1.38629461111986,9.99999499918067e-07,0.69314768055982,5.76519110591964,9.99999499918067e-07,9.38580514139083,13.9767787055612
1.09861262200139,1.91692275924087,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,5.59471138331931,4.83628191488799,8.76092337649558,13.6315877198045
0.69314768055982,1.85629814661561,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,8.93194834656359,12.9738633690882
1.09861262200139,2.06686288605525,1.09861262200139,1.09861262200139,0.69314768055982,5.6698809264288,4.83628191488799,8.62137301050611,13.7642172635778
1.38629461111986,2.25129190386965,1.38629461111986,0.69314768055982,9.99999499918067e-07,6.36475075857308,5.09375020694173,8.4122770216888,13.7472317172121
1.38629461111986,3.13549425940741,1.38629461111986,0.69314768055982,0.69314768055982,6.59441346111777,5.18178355591006,7.44132039030413,13.7156902226832
0.69314768055982,2.39789536370746,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,6.61069604606365,4.83628191488799,8.57565076117645,13.8450693602068
1.09861262200139,2.45958892727379,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.34212142048171,4.83628191488799,8.63568708564168,13.6646876682309
1.09861262200139,2.63188891207909,1.09861262200139,9.99999499918067e-07,1.79175963589471,6.29526600328466,6.28785856202052,9.3028283915025,13.9198705732894
0.69314768055982,1.84054979212763,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.29045945484702,8.48384321194147,13.2921061519931
1.38629461111986,1.77495252040318,1.38629461111986,1.09861262200139,0.69314768055982,-13.8155105579643,5.06890420850954,8.78981238634325,13.7101500423076
0.69314768055982,2.29253485815064,0.69314768055982,9.99999499918067e-07,0.69314768055982,6.27476202312518,4.83628191488799,8.92065629698733,13.5278284855138
0.69314768055982,2.62466866462692,0.69314768055982,9.99999499918067e-07,0.69314768055982,5.67675380569294,4.8283137453023,8.57565076117645,13.4870064909936
1.09861262200139,2.53369689332251,1.09861262200139,9.99999499918067e-07,1.38629461111986,6.22455843125556,4.31748812686964,8.23084356446455,13.458835614027
1.09861262200139,2.41591386758676,1.09861262200139,0.69314768055982,0.69314768055982,6.67834211591219,4.83628191488799,7.73674368288999,13.6529916284677
1.09861262200139,2.07944166667983,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.505784061623,4.83628191488799,9.13389119992072,14.6868039239081
1.09861262200139,3.39450842706841,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.42162226943253,4.83628191488799,8.45914026017958,13.0497926845716
1.09861262200139,1.85629814661561,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.38350663657319,4.83628191488799,7.70120018130973,14.2472929743905
1.38629461111986,2.3702438349258,1.38629461111986,0.69314768055982,0.69314768055982,6.52502965930974,5.48063892750866,8.84476882767383,14.47819853104
0.69314768055982,2.8507065593072,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.47733682584184,7.96067260873704,13.6865401766685
1.09861262200139,2.10413427622142,1.09861262200139,9.99999499918067e-07,1.09861262200139,6.19847871852483,4.8978398074136,8.09681747087683,13.6047895266499
1.09861262200139,2.53369689332251,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.23636959216065,4.7273878275619,8.23084356446455,13.6121696339475
0.69314768055982,1.77495252040318,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,6.04737218141034,4.12713440117412,8.78981238634325,13.1021606700888
9.99999499918067e-07,2.10413427622142,9.99999499918067e-07,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,8.52872642742762,12.1281111040659
0.69314768055982,0.955511829642747,0.69314768055982,9.99999499918067e-07,-13.8155105579643,4.55387690212686,4.14313474226455,9.61239968701641,13.7101500423076
0.69314768055982,2.3702438349258,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,6.47543271824492,4.83628191488799,8.84476882767383,14.1836198795294
1.09861262200139,3.10009233392328,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.45833828491219,4.65396035968133,8.30745932725861,13.458835614027
1.09861262200139,0.955511829642747,1.09861262200139,9.99999499918067e-07,0.69314768055982,-13.8155105579643,4.60517019598809,9.61239968701641,13.8662036722807
1.09861262200139,1.50407761899847,1.09861262200139,0.69314768055982,-13.8155105579643,5.78689738443419,4.77068463294024,8.61848544307884,14.3337089360603
1.38629461111986,2.48490673312133,1.38629461111986,0.69314768055982,2.30258519299404,6.90975328264281,5.13579844293261,9.98276073347682,13.9216707537936
0.69314768055982,2.23001450768609,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,4.49980968144138,4.83628191488799,8.52734152266603,13.1223633774063
1.38629461111986,2.48490673312133,1.38629461111986,9.99999499918067e-07,1.60943811243408,6.55108033647198,4.83628191488799,9.98276073347682,13.7429398651305
1.38629461111986,2.6878475618119,1.38629461111986,0.69314768055982,0.69314768055982,6.55393340545031,4.83628191488799,9.69066555035565,13.3770055957795
1.38629461111986,1.50407761899847,1.38629461111986,0.69314768055982,0.69314768055982,6.1484682980544,4.83628191488799,8.61848544307884,14.0701527763386
1.38629461111986,2.88480076871263,1.09861262200139,0.69314768055982,9.99999499918067e-07,6.69456205975872,5.21493576304377,9.26188863395173,13.5035357929448
0.69314768055982,1.52605652088633,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.83628191488799,9.33326571890191,13.2621253197812
1.38629461111986,1.64865881789506,1.38629461111986,0.69314768055982,9.99999499918067e-07,5.63835467289246,5.04985601365979,9.38580514139083,14.0931422945633
1.09861262200139,2.37954622672276,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.48920493284507,4.65396035968133,8.18562889142624,13.54763111281
1.38629461111986,2.51769655325615,1.38629461111986,0.69314768055982,0.69314768055982,6.65157187488172,4.83628191488799,8.59785109461819,14.0931422945633
1.60943811243408,1.52605652088633,1.09861262200139,9.99999499918067e-07,-13.8155105579643,5.80814249298345,4.83628191488799,8.88419463321084,14.5902377255171
1.09861262200139,2.56494943438461,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.54678541219524,4.83628191488799,9.09043007541636,13.6170596192417
1.38629461111986,2.63188891207909,1.38629461111986,9.99999499918067e-07,9.99999499918067e-07,6.58617165623398,5.22574667908955,9.3028283915025,14.1756295643063
1.09861262200139,2.21920359275064,1.09861262200139,0.69314768055982,9.99999499918067e-07,6.57925121339899,4.99043259358146,8.96303219379073,14.3864901045506
1.09861262200139,2.6878475618119,1.09861262200139,0.69314768055982,0.69314768055982,6.3099182800447,4.83628191488799,8.86531163281305,13.830399170459
1.09861262200139,1.52605652088633,1.09861262200139,0.69314768055982,0.69314768055982,6.39692965688281,5.32300998401646,8.88419463321084,14.8522474429147
1.09861262200139,1.22377572573972,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,5.12989872084023,4.83628191488799,7.99091546342985,13.9552725003403
1.09861262200139,3.12236496854022,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,6.50876913846199,4.95582706464351,9.37636315588534,13.4516671245484
1.09861262200139,2.48490673312133,1.09861262200139,9.99999499918067e-07,0.69314768055982,6.64378973444976,4.83628191488799,9.98276073347682,13.7483018082719
0.69314768055982,2.60268975951846,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,5.12396398535564,4.45434730788141,8.15017926997101,13.1223633774063
0.69314768055982,2.16332314060306,0.69314768055982,9.99999499918067e-07,9.99999499918067e-07,-13.8155105579643,4.5951198602356,8.50065722297947,12.7218858108102
1.09861262200139,2.05412386190067,1.09861262200139,9.99999499918067e-07,9.99999499918067e-07,5.78382518540666,4.83628191488799,7.49997654150522,13.7824707038871
1.09861262200139,2.41591386758676,1.09861262200139,0.69314768055982,9.99999499918067e-07,5.28826703574504,4.83628191488799,7.73674368288999,13.5410737122638
1.38629461111986,2.61006986627142,1.38629461111986,0.69314768055982,0.69314768055982,6.57786135911187,5.52545294311585,6.97634807138146,13.5923670066513
1.38629461111986,2.16332314060306,1.09861262200139,1.09861262200139,0.69314768055982,5.59842196270208,5.37063803277883,8.50065722297947,14.0225247273494
1.09861262200139,1.97408116491089,1.09861262200139,0.69314768055982,9.99999499918067e-07,5.8464387779479,5.19295685644577,8.49658223771628,14.5598260250991
1.09861262200139,2.57261230654298,1.09861262200139,0.69314768055982,0.69314768055982,6.37672694959931,4.83628191488799,8.53109609678247,13.4298480771538
